2BIx2x-Q2fE,17.06.12,"An astonishing old calculator - Numberphile","Numberphile",28,"2017-11-30 13:59:32","numberphile|'friden'|'electronic calculator'|'desktop'",315161,16291,115,1153,"https://i.ytimg.com/vi/2BIx2x-Q2fE/default.jpg",False,False,False
UAdJvXMIlXc,17.06.12,"Datally: A new mobile data-saving app by Google.","Google",28,"2017-11-30 03:32:16","[none]",309741,6496,215,538,"https://i.ytimg.com/vi/UAdJvXMIlXc/default.jpg",False,False,False
QbDuBTWrU-o,17.07.12,"My House Burned Down","William Osman",28,"2017-12-06 02:04:58","laser cutter|'william osman'|'crappy science'|'house burned down'|'fire'|'house fire'|'thomasfire'|'thomas'|'thomas fire'|'burned down'|'help me'",831235,66778,904,14190,"https://i.ytimg.com/vi/QbDuBTWrU-o/default.jpg",False,False,False
sW5HaEsnuMI,17.07.12,"8 Water Bottle Gadgets from GearBest","CrazyRussianHacker",28,"2017-12-03 19:01:09","Water Bottle Gadgets|'Gadgets'|'Gadget'|'Test'|'review'|'unboxing'|'Water Bottle'|'gadgets review'|'8 Water Bottle Gadgets put to the Test'|'Coffee Mug'|'Portable Water Bottle'|'Lemon Water Bottle'|'Electric Protein Shaker'|'Self Stirring Mug'|'Stainless Steel Vacuum Cup'",1228014,27302,1442,2459,"https://i.ytimg.com/vi/sW5HaEsnuMI/default.jpg",False,False,False
-rZkKvRZ0UE,17.07.12,"Pizza night!","European Space Agency, ESA",28,"2017-12-02 20:01:53","Pizza kit|'Paolo Nespoli'|'international space station'|'Expedition 53'|'pizza in space'",156101,1754,75,225,"https://i.ytimg.com/vi/-rZkKvRZ0UE/default.jpg",False,False,False
olOdCkYIsrA,17.07.12,"How to Time Travel","Tech Insider",28,"2017-12-02 22:00:05","Tech Insider|'TI'|'Tech'|'Science'|'Innovation'|'Digital culture'|'Design'|'Technology'|'Time Travel'|'Wormholes'|'Outer Space'|'Space'|'Space Exploration'|'Brian Greene'|'physics'|'World Science Festival'|'Albert einstein'",205415,5718,199,1037,"https://i.ytimg.com/vi/olOdCkYIsrA/default.jpg",False,False,False
smRlXuBcp3c,17.07.12,"2017-11-30-中國文化大學彩虹縮時(Taiwan,Taipei,CCU)   Three hour time-lapse photography of the rainbow","郭韋辰",28,"2017-11-30 16:44:51","[none]",12594,48,1,4,"https://i.ytimg.com/vi/smRlXuBcp3c/default.jpg",False,False,False
BPmgDhwbd1w,17.07.12,"#184 Making a PCB using EasyEDA. // Review","MickMake",28,"2017-12-02 14:05:07","MickMake|'electronics'|'embedded'|'maker'|'diy'|'how to'|'tutorial'|'project'|'make'|'explain'|'explanation'|'analyse'|'make your own'|'build'|'review'|'maker board'|'programming'|'MCU'|'how-to'|'do-it-yourself'|'EasyEDA'|'How to make a PCB'",3237,161,2,35,"https://i.ytimg.com/vi/BPmgDhwbd1w/default.jpg",False,False,False
My4RA5I0FKs,17.07.12,"Liquid Sand Hot Tub- Fluidized air bed","Mark Rober",28,"2017-11-28 21:05:56","fluidized bed|'liquid sand'|'fluidized sand bed'|'powder coat painting'|'physics girl'|'mark rober'|'nasa'|'carnival scam science'|'powder coating'|'orbeez pool'|'hot tub'|'liquid sand hot tub'|'air bubbles'|'aerated water'|'aerated sand'|'casper'|'vsauce'",10505035,238584,6316,13998,"https://i.ytimg.com/vi/My4RA5I0FKs/default.jpg",False,False,False
2BIx2x-Q2fE,17.07.12,"An astonishing old calculator - Numberphile","Numberphile",28,"2017-11-30 13:59:32","numberphile|'friden'|'electronic calculator'|'desktop'",321277,16503,118,1164,"https://i.ytimg.com/vi/2BIx2x-Q2fE/default.jpg",False,False,False
UAdJvXMIlXc,17.07.12,"Datally: A new mobile data-saving app by Google.","Google",28,"2017-11-30 03:32:16","[none]",317281,6580,221,542,"https://i.ytimg.com/vi/UAdJvXMIlXc/default.jpg",False,False,False
8mQelXnPxUQ,17.08.12,"I made 2000 ugly holiday cards with a $100k robot arm","Simone Giertz",28,"2017-12-07 19:33:06","KUKA|'lbr iiwa'|'robot arm'|'industrial robot arm'|'holiday cards'|'shitty robot'|'patreon'|'christmas cards'|'how to make nice christmas cards'",159194,8224,407,956,"https://i.ytimg.com/vi/8mQelXnPxUQ/default.jpg",False,False,False
QbDuBTWrU-o,17.08.12,"My House Burned Down","William Osman",28,"2017-12-06 02:04:58","laser cutter|'william osman'|'crappy science'|'house burned down'|'fire'|'house fire'|'thomasfire'|'thomas'|'thomas fire'|'burned down'|'help me'",973452,73303,1109,15323,"https://i.ytimg.com/vi/QbDuBTWrU-o/default.jpg",False,False,False
sW5HaEsnuMI,17.08.12,"8 Water Bottle Gadgets from GearBest","CrazyRussianHacker",28,"2017-12-03 19:01:09","Water Bottle Gadgets|'Gadgets'|'Gadget'|'Test'|'review'|'unboxing'|'Water Bottle'|'gadgets review'|'8 Water Bottle Gadgets put to the Test'|'Coffee Mug'|'Portable Water Bottle'|'Lemon Water Bottle'|'Electric Protein Shaker'|'Self Stirring Mug'|'Stainless Steel Vacuum Cup'",1271943,27850,1473,2517,"https://i.ytimg.com/vi/sW5HaEsnuMI/default.jpg",False,False,False
w4n1XcBdwFk,17.08.12,"Strong Santa Ana Wind and Extreme Fire Danger - NWS San Diego","NWSSanDiego",28,"2017-12-06 00:07:53","weather|'briefing'|'noaa'|'nws'|'national'|'wfo'|'san'|'diego'|'NWS San Diego'|'snow'|'waves'|'fire weather'|'fire danger'|'wind'|'heat'|'climate'|'wet'|'season'|'santa ana'|'monsoon'|'floods'",4636,26,1,0,"https://i.ytimg.com/vi/w4n1XcBdwFk/default.jpg",True,False,False
smRlXuBcp3c,17.08.12,"2017-11-30-中國文化大學彩虹縮時(Taiwan,Taipei,CCU)   Three hour time-lapse photography of the rainbow","郭韋辰",28,"2017-11-30 16:44:51","[none]",14370,51,1,4,"https://i.ytimg.com/vi/smRlXuBcp3c/default.jpg",False,False,False
olOdCkYIsrA,17.08.12,"How to Time Travel","Tech Insider",28,"2017-12-02 22:00:05","Tech Insider|'TI'|'Tech'|'Science'|'Innovation'|'Digital culture'|'Design'|'Technology'|'Time Travel'|'Wormholes'|'Outer Space'|'Space'|'Space Exploration'|'Brian Greene'|'physics'|'World Science Festival'|'Albert einstein'",210490,5793,204,1044,"https://i.ytimg.com/vi/olOdCkYIsrA/default.jpg",False,False,False
-rZkKvRZ0UE,17.08.12,"Pizza night!","European Space Agency, ESA",28,"2017-12-02 20:01:53","Pizza kit|'Paolo Nespoli'|'international space station'|'Expedition 53'|'pizza in space'",159575,1767,76,225,"https://i.ytimg.com/vi/-rZkKvRZ0UE/default.jpg",False,False,False
8mQelXnPxUQ,17.09.12,"I made 2000 ugly holiday cards with a $100k robot arm","Simone Giertz",28,"2017-12-07 19:33:06","KUKA|'lbr iiwa'|'robot arm'|'industrial robot arm'|'holiday cards'|'shitty robot'|'patreon'|'christmas cards'|'how to make nice christmas cards'",322714,11797,876,1424,"https://i.ytimg.com/vi/8mQelXnPxUQ/default.jpg",False,False,False
QbDuBTWrU-o,17.09.12,"My House Burned Down","William Osman",28,"2017-12-06 02:04:58","laser cutter|'william osman'|'crappy science'|'house burned down'|'fire'|'house fire'|'thomasfire'|'thomas'|'thomas fire'|'burned down'|'help me'",1014674,74889,1172,16121,"https://i.ytimg.com/vi/QbDuBTWrU-o/default.jpg",False,False,False
w4n1XcBdwFk,17.09.12,"Strong Santa Ana Wind and Extreme Fire Danger - NWS San Diego","NWSSanDiego",28,"2017-12-06 00:07:53","weather|'briefing'|'noaa'|'nws'|'national'|'wfo'|'san'|'diego'|'NWS San Diego'|'snow'|'waves'|'fire weather'|'fire danger'|'wind'|'heat'|'climate'|'wet'|'season'|'santa ana'|'monsoon'|'floods'",4903,26,1,0,"https://i.ytimg.com/vi/w4n1XcBdwFk/default.jpg",True,False,False
sW5HaEsnuMI,17.09.12,"8 Water Bottle Gadgets from GearBest","CrazyRussianHacker",28,"2017-12-03 19:01:09","Water Bottle Gadgets|'Gadgets'|'Gadget'|'Test'|'review'|'unboxing'|'Water Bottle'|'gadgets review'|'8 Water Bottle Gadgets put to the Test'|'Coffee Mug'|'Portable Water Bottle'|'Lemon Water Bottle'|'Electric Protein Shaker'|'Self Stirring Mug'|'Stainless Steel Vacuum Cup'",1306977,28240,1490,2546,"https://i.ytimg.com/vi/sW5HaEsnuMI/default.jpg",False,False,False
olOdCkYIsrA,17.09.12,"How to Time Travel","Tech Insider",28,"2017-12-02 22:00:05","Tech Insider|'TI'|'Tech'|'Science'|'Innovation'|'Digital culture'|'Design'|'Technology'|'Time Travel'|'Wormholes'|'Outer Space'|'Space'|'Space Exploration'|'Brian Greene'|'physics'|'World Science Festival'|'Albert einstein'",218006,5864,208,1052,"https://i.ytimg.com/vi/olOdCkYIsrA/default.jpg",False,False,False
8mQelXnPxUQ,17.10.12,"I made 2000 ugly holiday cards with a $100k robot arm","Simone Giertz",28,"2017-12-07 19:33:06","KUKA|'lbr iiwa'|'robot arm'|'industrial robot arm'|'holiday cards'|'shitty robot'|'patreon'|'christmas cards'|'how to make nice christmas cards'",407330,13406,1094,1419,"https://i.ytimg.com/vi/8mQelXnPxUQ/default.jpg",False,False,False
QbDuBTWrU-o,17.10.12,"My House Burned Down","William Osman",28,"2017-12-06 02:04:58","laser cutter|'william osman'|'crappy science'|'house burned down'|'fire'|'house fire'|'thomasfire'|'thomas'|'thomas fire'|'burned down'|'help me'",1044442,76351,1206,16251,"https://i.ytimg.com/vi/QbDuBTWrU-o/default.jpg",False,False,False
w4n1XcBdwFk,17.10.12,"Strong Santa Ana Wind and Extreme Fire Danger - NWS San Diego","NWSSanDiego",28,"2017-12-06 00:07:53","weather|'briefing'|'noaa'|'nws'|'national'|'wfo'|'san'|'diego'|'NWS San Diego'|'snow'|'waves'|'fire weather'|'fire danger'|'wind'|'heat'|'climate'|'wet'|'season'|'santa ana'|'monsoon'|'floods'",5173,26,2,0,"https://i.ytimg.com/vi/w4n1XcBdwFk/default.jpg",True,False,False
sW5HaEsnuMI,17.10.12,"8 Water Bottle Gadgets from GearBest","CrazyRussianHacker",28,"2017-12-03 19:01:09","Water Bottle Gadgets|'Gadgets'|'Gadget'|'Test'|'review'|'unboxing'|'Water Bottle'|'gadgets review'|'8 Water Bottle Gadgets put to the Test'|'Coffee Mug'|'Portable Water Bottle'|'Lemon Water Bottle'|'Electric Protein Shaker'|'Self Stirring Mug'|'Stainless Steel Vacuum Cup'",1334369,28558,1510,2569,"https://i.ytimg.com/vi/sW5HaEsnuMI/default.jpg",False,False,False
8mQelXnPxUQ,17.11.12,"I made 2000 ugly holiday cards with a $100k robot arm","Simone Giertz",28,"2017-12-07 19:33:06","KUKA|'lbr iiwa'|'robot arm'|'industrial robot arm'|'holiday cards'|'shitty robot'|'patreon'|'christmas cards'|'how to make nice christmas cards'",447996,14261,1177,1488,"https://i.ytimg.com/vi/8mQelXnPxUQ/default.jpg",False,False,False
r3d2alzgjKc,17.11.12,"exixe clock in action","dekuNukem",28,"2017-12-04 14:43:58","STM32|'exixe'|'nixie tube'|'nixie'|'hardware'|'arduino'|'gps'|'gnss'|'raspberry pi'|'hacker'|'IN-14'|'IN-12'",1425,5,0,0,"https://i.ytimg.com/vi/r3d2alzgjKc/default.jpg",False,False,False
QbDuBTWrU-o,17.11.12,"My House Burned Down","William Osman",28,"2017-12-06 02:04:58","laser cutter|'william osman'|'crappy science'|'house burned down'|'fire'|'house fire'|'thomasfire'|'thomas'|'thomas fire'|'burned down'|'help me'",1068653,77351,1232,16451,"https://i.ytimg.com/vi/QbDuBTWrU-o/default.jpg",False,False,False
w4n1XcBdwFk,17.11.12,"Strong Santa Ana Wind and Extreme Fire Danger - NWS San Diego","NWSSanDiego",28,"2017-12-06 00:07:53","weather|'briefing'|'noaa'|'nws'|'national'|'wfo'|'san'|'diego'|'NWS San Diego'|'snow'|'waves'|'fire weather'|'fire danger'|'wind'|'heat'|'climate'|'wet'|'season'|'santa ana'|'monsoon'|'floods'",5220,26,2,0,"https://i.ytimg.com/vi/w4n1XcBdwFk/default.jpg",True,False,False
sW5HaEsnuMI,17.11.12,"8 Water Bottle Gadgets from GearBest","CrazyRussianHacker",28,"2017-12-03 19:01:09","Water Bottle Gadgets|'Gadgets'|'Gadget'|'Test'|'review'|'unboxing'|'Water Bottle'|'gadgets review'|'8 Water Bottle Gadgets put to the Test'|'Coffee Mug'|'Portable Water Bottle'|'Lemon Water Bottle'|'Electric Protein Shaker'|'Self Stirring Mug'|'Stainless Steel Vacuum Cup'",1367551,28986,1530,2572,"https://i.ytimg.com/vi/sW5HaEsnuMI/default.jpg",False,False,False
fO8pPjlFtNw,17.12.12,"Trying to Make a Wireless Lavalier Microphone","ElectroBOOM",28,"2017-12-11 17:10:02","educational|'electrical'|'electroboom'|'electronics'|'engineering'|'entertainment'|'equipment'|'mehdi'|'mehdi sadaghdar'|'arc'|'mishap'|'physics'|'Sadaghdar'|'science'|'test'|'tools'|'circuit'|'funny'|'learn'|'shock'|'spark'|'protection'|'short circuit'|'microphone'|'wireless'|'lavalier'|'lapel'|'wireless lav'|'amplifier'|'bias'|'audio'|'video'|'quality'|'gain'",208628,14194,163,1146,"https://i.ytimg.com/vi/fO8pPjlFtNw/default.jpg",False,False,False
8mQelXnPxUQ,17.12.12,"I made 2000 ugly holiday cards with a $100k robot arm","Simone Giertz",28,"2017-12-07 19:33:06","KUKA|'lbr iiwa'|'robot arm'|'industrial robot arm'|'holiday cards'|'shitty robot'|'patreon'|'christmas cards'|'how to make nice christmas cards'",474030,14941,1214,1539,"https://i.ytimg.com/vi/8mQelXnPxUQ/default.jpg",False,False,False
1ZqFDsq09H8,17.12.12,"Compressed Air Powered Plane","Tom Stanton",28,"2017-12-08 12:07:21","compress|'compressed'|'air'|'compressed air'|'engine'|'air engine'|'compressed air engine'|'3D'|'printer'|'3D Printed'|'plane'|'aircraft'|'wing'|'bottle'|'DIY'|'Homemade'|'fly'|'flying'|'air hogs'|'tom stanton'",159240,5215,171,778,"https://i.ytimg.com/vi/1ZqFDsq09H8/default.jpg",False,False,False
r3d2alzgjKc,17.12.12,"exixe clock in action","dekuNukem",28,"2017-12-04 14:43:58","STM32|'exixe'|'nixie tube'|'nixie'|'hardware'|'arduino'|'gps'|'gnss'|'raspberry pi'|'hacker'|'IN-14'|'IN-12'",1573,7,1,1,"https://i.ytimg.com/vi/r3d2alzgjKc/default.jpg",False,False,False
QbDuBTWrU-o,17.12.12,"My House Burned Down","William Osman",28,"2017-12-06 02:04:58","laser cutter|'william osman'|'crappy science'|'house burned down'|'fire'|'house fire'|'thomasfire'|'thomas'|'thomas fire'|'burned down'|'help me'",1087385,78398,1257,16646,"https://i.ytimg.com/vi/QbDuBTWrU-o/default.jpg",False,False,False
YlpXoQEqBWI,17.13.12,"10 Ridiculous Tech Gadgets!","Matthias",28,"2017-12-12 01:30:01","tech 2017|'new technology'|'unboxing'|'unbox'|'cool gadgets'|'shock'|'no swearing'|'no cursing'|'black friday 2017'|'strange products'|'on amazon'|'family friendly'|'Hi5 Studios'|'Hi 5 Studios'|'Hi5'|'Matthias'|'Matthiasiam'|'Mathias'|'reacting to'|'top 5'|'top 10'|'review'|'gift ideas'|'inventions'|'test'|'tech'|'gadget'|'technology'|'gadgets'|'list'|'new'|'new tech 2017'|'hilarious'|'strange tech'|'black friday deals'|'teen gift'|'new inventions'|'tech gifts'|'electronic gadget'|'future gadgets'|'#M781'|'unboxing tech'|'comedy'",428138,16042,395,5618,"https://i.ytimg.com/vi/YlpXoQEqBWI/default.jpg",False,False,False
h-h5Mhlt6O0,17.13.12,"iMac Pro: 1 Week Impressions!","Marques Brownlee",28,"2017-12-12 14:07:07","iMac Pro|'iMac Pro Impressions'|'iMac Pro vs iMac'|'iMac Pro vs'|'iMac Pro benchmarks'|'iMac'|'Pro iMac'|'Mac Pro'|'iMac Pro vs Mac Pro'|'benchmarks'|'Geekbench'|'iMac Pro setup'|'iMac setup'|'setup tour'|'MKBHD'",1144752,64551,1383,6406,"https://i.ytimg.com/vi/h-h5Mhlt6O0/default.jpg",False,False,False
wd8h1iND_ys,17.13.12,"My House is Still Burned Down","William Osman",28,"2017-12-12 17:32:25","laser cutter|'william osman'|'crappy science'|'thomas'|'thomas fire'|'house burned down'|'ventura'|'ventura strong'|'house fire'|'burning house'|'wildfire'|'california'|'socal'|'fire'|'thomasfire'|'burned down'",267011,25481,191,2348,"https://i.ytimg.com/vi/wd8h1iND_ys/default.jpg",False,False,False
Wl7V4LwkfQE,17.13.12,"The Perfect iMac Pro Setup!","Jonathan Morrison",28,"2017-12-12 14:08:36","Apple|'iMac Pro'|'Apple iMac Pro'|'Space Gray'|'Space Gray iMac Pro'|'iMac Pro Review'|'iMac Pro Setup'|'Desk Setup'|'iMac Pro 2017'|'iMac Pro Unboxing'|'2017'|'Mac Pro'|'Mac Pro 2017'|'tech'|'MKBHD'|'MKBHD iMac Pro'|'iMac Pro 10 Core'|'iMac Pro Benchmark'|'iMac Pro Speedtest'|'iMac Pro Impressions'|'iMac Pro vs iMac'|'iMac Pro vs Mac Pro'|'iMac Pro vs MacBook Pro'|'iMac Pro Unboxing and Review'|'Unboxing'|'Review'|'Dream Desk'|'Ultimate Desk Setup'|'Desk Tour'",205127,9102,402,870,"https://i.ytimg.com/vi/Wl7V4LwkfQE/default.jpg",False,False,False
fO8pPjlFtNw,17.13.12,"Trying to Make a Wireless Lavalier Microphone","ElectroBOOM",28,"2017-12-11 17:10:02","educational|'electrical'|'electroboom'|'electronics'|'engineering'|'entertainment'|'equipment'|'mehdi'|'mehdi sadaghdar'|'arc'|'mishap'|'physics'|'Sadaghdar'|'science'|'test'|'tools'|'circuit'|'funny'|'learn'|'shock'|'spark'|'protection'|'short circuit'|'microphone'|'wireless'|'lavalier'|'lapel'|'wireless lav'|'amplifier'|'bias'|'audio'|'video'|'quality'|'gain'",280881,17292,218,1303,"https://i.ytimg.com/vi/fO8pPjlFtNw/default.jpg",False,False,False
bMfcrZYOAnE,17.13.12,"How to Add Headphone Audio Port to Google Home Mini","SnekTek",28,"2017-12-09 16:30:01","google home mini|'home mini'|'google home'|'aux port'|'mod'|'improvement'|'electronics'|'ave'|'google home aux'|'google home music'|'music streaming'|'micropython'|'arduino'|'diy'|'project'|'soldering'|'solder'",61317,1177,27,106,"https://i.ytimg.com/vi/bMfcrZYOAnE/default.jpg",False,False,False
wENhHnJI1ys,17.13.12,"Map of Biology","Domain of Science",28,"2017-12-09 15:32:58","science|'biology'|'explainer'|'animation'|'microbiology'|'genetics'|'medicine'|'bioengineering'|'neuroscience'|'biochemistry'|'ecology'|'zoology'|'crispr'|'anatomy'|'physiology'",30134,2747,17,233,"https://i.ytimg.com/vi/wENhHnJI1ys/default.jpg",False,False,False
8mQelXnPxUQ,17.13.12,"I made 2000 ugly holiday cards with a $100k robot arm","Simone Giertz",28,"2017-12-07 19:33:06","KUKA|'lbr iiwa'|'robot arm'|'industrial robot arm'|'holiday cards'|'shitty robot'|'patreon'|'christmas cards'|'how to make nice christmas cards'",495634,15540,1260,1600,"https://i.ytimg.com/vi/8mQelXnPxUQ/default.jpg",False,False,False
1ZqFDsq09H8,17.13.12,"Compressed Air Powered Plane","Tom Stanton",28,"2017-12-08 12:07:21","compress|'compressed'|'air'|'compressed air'|'engine'|'air engine'|'compressed air engine'|'3D'|'printer'|'3D Printed'|'plane'|'aircraft'|'wing'|'bottle'|'DIY'|'Homemade'|'fly'|'flying'|'air hogs'|'tom stanton'",201980,6102,221,884,"https://i.ytimg.com/vi/1ZqFDsq09H8/default.jpg",False,False,False
r3d2alzgjKc,17.13.12,"exixe clock in action","dekuNukem",28,"2017-12-04 14:43:58","STM32|'exixe'|'nixie tube'|'nixie'|'hardware'|'arduino'|'gps'|'gnss'|'raspberry pi'|'hacker'|'IN-14'|'IN-12'",1638,7,1,1,"https://i.ytimg.com/vi/r3d2alzgjKc/default.jpg",False,False,False
vI4LHl4yFuo,17.14.12,"Google - Year In Search 2017","Google",28,"2017-12-13 07:59:27","google|'google year in search'|'year in search'|'2017'|'zeitgeist'|'search'|'trends'|'year in review'|'biggest moments of 2017'",618753,38230,2289,4633,"https://i.ytimg.com/vi/vI4LHl4yFuo/default.jpg",False,False,False
wd8h1iND_ys,17.14.12,"My House is Still Burned Down","William Osman",28,"2017-12-12 17:32:25","laser cutter|'william osman'|'crappy science'|'thomas'|'thomas fire'|'house burned down'|'ventura'|'ventura strong'|'house fire'|'burning house'|'wildfire'|'california'|'socal'|'fire'|'thomasfire'|'burned down'",357243,29554,314,2601,"https://i.ytimg.com/vi/wd8h1iND_ys/default.jpg",False,False,False
CSDHM6iuogI,17.14.12,"Crew Capsule 2.0 First Flight","Blue Origin",28,"2017-12-13 04:39:07","[none]",81932,1576,42,259,"https://i.ytimg.com/vi/CSDHM6iuogI/default.jpg",False,False,False
h-h5Mhlt6O0,17.14.12,"iMac Pro: 1 Week Impressions!","Marques Brownlee",28,"2017-12-12 14:07:07","iMac Pro|'iMac Pro Impressions'|'iMac Pro vs iMac'|'iMac Pro vs'|'iMac Pro benchmarks'|'iMac'|'Pro iMac'|'Mac Pro'|'iMac Pro vs Mac Pro'|'benchmarks'|'Geekbench'|'iMac Pro setup'|'iMac setup'|'setup tour'|'MKBHD'",1480096,73328,1715,7341,"https://i.ytimg.com/vi/h-h5Mhlt6O0/default.jpg",False,False,False
YlpXoQEqBWI,17.14.12,"10 Ridiculous Tech Gadgets!","Matthias",28,"2017-12-12 01:30:01","tech 2017|'new technology'|'unboxing'|'unbox'|'cool gadgets'|'shock'|'no swearing'|'no cursing'|'black friday 2017'|'strange products'|'on amazon'|'family friendly'|'Hi5 Studios'|'Hi 5 Studios'|'Hi5'|'Matthias'|'Matthiasiam'|'Mathias'|'reacting to'|'top 5'|'top 10'|'review'|'gift ideas'|'inventions'|'test'|'tech'|'gadget'|'technology'|'gadgets'|'list'|'new'|'new tech 2017'|'hilarious'|'strange tech'|'black friday deals'|'teen gift'|'new inventions'|'tech gifts'|'electronic gadget'|'future gadgets'|'#M781'|'unboxing tech'|'comedy'",493348,17150,480,5839,"https://i.ytimg.com/vi/YlpXoQEqBWI/default.jpg",False,False,False
Wl7V4LwkfQE,17.14.12,"The Perfect iMac Pro Setup!","Jonathan Morrison",28,"2017-12-12 14:08:36","Apple|'iMac Pro'|'Apple iMac Pro'|'Space Gray'|'Space Gray iMac Pro'|'iMac Pro Review'|'iMac Pro Setup'|'Desk Setup'|'iMac Pro 2017'|'iMac Pro Unboxing'|'2017'|'Mac Pro'|'Mac Pro 2017'|'tech'|'MKBHD'|'MKBHD iMac Pro'|'iMac Pro 10 Core'|'iMac Pro Benchmark'|'iMac Pro Speedtest'|'iMac Pro Impressions'|'iMac Pro vs iMac'|'iMac Pro vs Mac Pro'|'iMac Pro vs MacBook Pro'|'iMac Pro Unboxing and Review'|'Unboxing'|'Review'|'Dream Desk'|'Ultimate Desk Setup'|'Desk Tour'",274579,10463,487,947,"https://i.ytimg.com/vi/Wl7V4LwkfQE/default.jpg",False,False,False
fO8pPjlFtNw,17.14.12,"Trying to Make a Wireless Lavalier Microphone","ElectroBOOM",28,"2017-12-11 17:10:02","educational|'electrical'|'electroboom'|'electronics'|'engineering'|'entertainment'|'equipment'|'mehdi'|'mehdi sadaghdar'|'arc'|'mishap'|'physics'|'Sadaghdar'|'science'|'test'|'tools'|'circuit'|'funny'|'learn'|'shock'|'spark'|'protection'|'short circuit'|'microphone'|'wireless'|'lavalier'|'lapel'|'wireless lav'|'amplifier'|'bias'|'audio'|'video'|'quality'|'gain'",300576,18052,239,1364,"https://i.ytimg.com/vi/fO8pPjlFtNw/default.jpg",False,False,False
Z7GkGeZrb2Y,17.14.12,"Make your own crude Cocktail Machine","GreatScott!",28,"2017-12-10 15:49:10","cocktail|'machine'|'maker'|'diy'|'how'|'to'|'tutorial'|'how-to'|'guide'|'project'|'beginner'|'beginners'|'pump'|'motor'|'peristaltic'|'precise'|'load'|'cell'|'strain'|'gauge'|'HX711'|'liquid'|'beverage'|'crude'|'prototype'|'arduino'|'nano'|'L298'|'l298'|'driver'|'lcd'|'i2c'|'rotary'|'encoder'|'silicone'|'tube'|'woodworking'|'wood'|'enclosure'|'construction'|'measure'|'ml'|'scale'|'electronics'|'greatscott'|'greatscott!'",159370,9582,156,1034,"https://i.ytimg.com/vi/Z7GkGeZrb2Y/default.jpg",False,False,False
bMfcrZYOAnE,17.14.12,"How to Add Headphone Audio Port to Google Home Mini","SnekTek",28,"2017-12-09 16:30:01","google home mini|'home mini'|'google home'|'aux port'|'mod'|'improvement'|'electronics'|'ave'|'google home aux'|'google home music'|'music streaming'|'micropython'|'arduino'|'diy'|'project'|'soldering'|'solder'",67325,1299,35,119,"https://i.ytimg.com/vi/bMfcrZYOAnE/default.jpg",False,False,False
1ZqFDsq09H8,17.14.12,"Compressed Air Powered Plane","Tom Stanton",28,"2017-12-08 12:07:21","compress|'compressed'|'air'|'compressed air'|'engine'|'air engine'|'compressed air engine'|'3D'|'printer'|'3D Printed'|'plane'|'aircraft'|'wing'|'bottle'|'DIY'|'Homemade'|'fly'|'flying'|'air hogs'|'tom stanton'",256018,7086,275,1038,"https://i.ytimg.com/vi/1ZqFDsq09H8/default.jpg",False,False,False
wENhHnJI1ys,17.14.12,"Map of Biology","Domain of Science",28,"2017-12-09 15:32:58","science|'biology'|'explainer'|'animation'|'microbiology'|'genetics'|'medicine'|'bioengineering'|'neuroscience'|'biochemistry'|'ecology'|'zoology'|'crispr'|'anatomy'|'physiology'",31928,2843,17,230,"https://i.ytimg.com/vi/wENhHnJI1ys/default.jpg",False,False,False
8mQelXnPxUQ,17.14.12,"I made 2000 ugly holiday cards with a $100k robot arm","Simone Giertz",28,"2017-12-07 19:33:06","KUKA|'lbr iiwa'|'robot arm'|'industrial robot arm'|'holiday cards'|'shitty robot'|'patreon'|'christmas cards'|'how to make nice christmas cards'",518359,16110,1313,1610,"https://i.ytimg.com/vi/8mQelXnPxUQ/default.jpg",False,False,False
oD9XpUKD7y4,17.15.12,"ARCADE Game On Your Watch? | 10 Strange Amazon Products","Matthias",28,"2017-12-13 22:00:02","strange products|'on amazon'|'dope tech'|'technology'|'review'|'amazon'|'amazon reviews'|'best'|'tech'|'no swearing'|'no cursing'|'family friendly'|'Hi5 Studios'|'Hi 5 Studios'|'Hi5'|'Matthias'|'Matthiasiam'|'Mathias'|'unboxing'|'comedy'|'unbox'|'reacting to'|'top 5'|'top 10'|'gift ideas'|'inventions'|'test'|'hoverboard'|'new hoverboard'|'list'|'gadgets'|'amazon shopping'|'weird things on amazon'|'retro arcade'|'strange amazon'|'arcade game'|'amazon tech'|'hilarious products'|'racing tech'|'#M772'|'ridable'|'mini bike'",635190,18475,595,5815,"https://i.ytimg.com/vi/oD9XpUKD7y4/default.jpg",False,False,False
vI4LHl4yFuo,17.15.12,"Google - Year In Search 2017","Google",28,"2017-12-13 07:59:27","google|'google year in search'|'year in search'|'2017'|'zeitgeist'|'search'|'trends'|'year in review'|'biggest moments of 2017'",1290117,62773,4121,7132,"https://i.ytimg.com/vi/vI4LHl4yFuo/default.jpg",False,False,False
6ZJghIk7_VA,17.15.12,"Mannequin Skywalker’s ride to space onboard Crew Capsule 2.0","Blue Origin",28,"2017-12-15 00:29:24","[none]",25313,1357,21,325,"https://i.ytimg.com/vi/6ZJghIk7_VA/default.jpg",False,False,False
wd8h1iND_ys,17.15.12,"My House is Still Burned Down","William Osman",28,"2017-12-12 17:32:25","laser cutter|'william osman'|'crappy science'|'thomas'|'thomas fire'|'house burned down'|'ventura'|'ventura strong'|'house fire'|'burning house'|'wildfire'|'california'|'socal'|'fire'|'thomasfire'|'burned down'",387251,30678,338,2713,"https://i.ytimg.com/vi/wd8h1iND_ys/default.jpg",False,False,False
